thingId;G;F;D
33766;1.0;1.0;1.0
33767;1.0;1.0;1.0
33768;1.0;1.0;1.0
33769;1.0;1.0;1.0
33770;1.0;1.0;1.0
33771;1.0;1.0;1.0
33772;1.0;1.0;1.0
33773;1.0;1.0;1.0
33774;1.0;1.0;1.0
33775;1.0;1.0;1.0
33776;1.0;1.0;1.0
33777;1.0;1.0;1.0
33778;1.0;1.0;1.0
33779;1.0;1.0;1.0
33780;1.0;1.0;1.0
33781;1.0;1.0;1.0
33782;1.0;1.0;1.0
33783;1.0;1.0;1.0
33784;1.0;1.0;1.0
33785;1.0;1.0;1.0
33786;1.0;1.0;1.0
33787;1.0;1.0;1.0
33788;0.5;1.0;0.5
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.5;1.0;0.5
33792;0.5;1.0;0.5
33793;0.57;1.0;0.57
33794;0.6;1.0;0.6
33795;0.5;1.0;0.5
33796;0.6;1.0;0.6
33797;0.56;1.0;0.56
33798;0.5;1.0;0.5
33799;1.0;1.0;1.0
33800;0.67;1.0;0.67
33801;0.71;1.0;0.71
33802;0.4;1.0;0.4
33803;0.6;1.0;0.6
33804;0.67;1.0;0.67
33805;0.57;1.0;0.57
33806;0.33;1.0;0.33
33807;0.6;1.0;0.6
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;0.99;0.99;1.0
33837;1.0;1.0;1.0
33788;0.75;1.0;0.75
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.78;1.0;0.78
33792;0.8;1.0;0.8
33793;0.77;1.0;0.77
33794;0.75;1.0;0.75
33795;0.8;1.0;0.8
33796;0.83;1.0;0.83
33797;0.76;1.0;0.76
33798;0.75;1.0;0.75
33799;1.0;1.0;1.0
33800;0.83;1.0;0.83
33801;0.83;1.0;0.83
33802;0.4;1.0;0.4
33803;0.78;1.0;0.78
33804;0.82;1.0;0.82
33805;0.7;1.0;0.7
33806;0.33;1.0;0.33
33807;0.83;1.0;0.83
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.98;0.98;1.0
33836;0.99;0.99;1.0
33837;0.99;0.99;1.0
33788;0.82;1.0;0.82
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.83;1.0;0.83
33792;0.93;1.0;0.93
33793;0.84;1.0;0.84
33794;0.85;1.0;0.85
33795;0.85;1.0;0.85
33796;0.87;1.0;0.87
33797;0.8;1.0;0.8
33798;0.82;1.0;0.82
33799;1.0;1.0;1.0
33800;0.89;1.0;0.89
33801;0.87;1.0;0.87
33802;0.4;1.0;0.4
33803;0.87;1.0;0.87
33804;0.87;1.0;0.87
33805;0.8;1.0;0.8
33806;0.33;1.0;0.33
33807;0.89;1.0;0.89
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;0.99;0.99;1.0
33837;0.99;0.99;1.0
33788;0.87;1.0;0.87
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.88;1.0;0.88
33792;0.94;1.0;0.94
33793;0.85;1.0;0.85
33794;0.89;1.0;0.89
33795;0.89;1.0;0.89
33796;0.9;1.0;0.9
33797;0.85;1.0;0.85
33798;0.86;1.0;0.86
33799;1.0;1.0;1.0
33800;0.92;1.0;0.92
33801;0.9;1.0;0.9
33802;0.4;1.0;0.4
33803;0.9;1.0;0.9
33804;0.91;1.0;0.91
33805;0.87;1.0;0.87
33806;0.33;1.0;0.33
33807;0.92;1.0;0.92
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;0.99;0.99;1.0
33837;1.0;1.0;1.0
33788;0.9;1.0;0.9
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.9;1.0;0.9
33792;0.96;1.0;0.96
33793;0.88;1.0;0.88
33794;0.92;1.0;0.92
33795;0.91;1.0;0.91
33796;0.93;1.0;0.93
33797;0.87;1.0;0.87
33798;0.89;1.0;0.89
33799;1.0;1.0;1.0
33800;0.93;1.0;0.93
33801;0.92;1.0;0.92
33802;0.4;1.0;0.4
33803;0.92;1.0;0.92
33804;0.93;1.0;0.93
33805;0.9;1.0;0.9
33806;0.33;1.0;0.33
33807;0.93;1.0;0.93
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;0.99;0.99;1.0
33837;1.0;1.0;1.0
33788;0.91;1.0;0.91
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.92;1.0;0.92
33792;0.96;1.0;0.96
33793;0.9;1.0;0.9
33794;0.93;1.0;0.93
33795;0.92;1.0;0.92
33796;0.94;1.0;0.94
33797;0.89;1.0;0.89
33798;0.91;1.0;0.91
33799;1.0;1.0;1.0
33800;0.94;1.0;0.94
33801;0.94;1.0;0.94
33802;0.4;1.0;0.4
33803;0.93;1.0;0.93
33804;0.94;1.0;0.94
33805;0.91;1.0;0.91
33806;0.33;1.0;0.33
33807;0.94;1.0;0.94
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;1.0;1.0;1.0
33837;1.0;1.0;1.0
33788;0.93;1.0;0.93
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.94;1.0;0.94
33792;0.97;1.0;0.97
33793;0.91;1.0;0.91
33794;0.94;1.0;0.94
33795;0.93;1.0;0.93
33796;0.95;1.0;0.95
33797;0.91;1.0;0.91
33798;0.92;1.0;0.92
33799;1.0;1.0;1.0
33800;0.95;1.0;0.95
33801;0.94;1.0;0.94
33802;0.4;1.0;0.4
33803;0.95;1.0;0.95
33804;0.94;1.0;0.94
33805;0.93;1.0;0.93
33806;0.33;1.0;0.33
33807;0.95;1.0;0.95
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;1.0;1.0;1.0
33837;1.0;1.0;1.0
33788;0.94;1.0;0.94
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.94;1.0;0.94
33792;0.98;1.0;0.98
33793;0.92;1.0;0.92
33794;0.95;1.0;0.95
33795;0.94;1.0;0.94
33796;0.96;1.0;0.96
33797;0.92;1.0;0.92
33798;0.92;1.0;0.92
33799;1.0;1.0;1.0
33800;0.95;1.0;0.95
33801;0.95;1.0;0.95
33802;0.4;1.0;0.4
33803;0.95;1.0;0.95
33804;0.95;1.0;0.95
33805;0.94;1.0;0.94
33806;0.33;1.0;0.33
33807;0.96;1.0;0.96
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;1.0;1.0;1.0
33837;1.0;1.0;1.0
33788;0.94;1.0;0.94
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.95;1.0;0.95
33792;0.98;1.0;0.98
33793;0.93;1.0;0.93
33794;0.95;1.0;0.95
33795;0.94;1.0;0.94
33796;0.96;1.0;0.96
33797;0.93;1.0;0.93
33798;0.93;1.0;0.93
33799;1.0;1.0;1.0
33800;0.96;1.0;0.96
33801;0.96;1.0;0.96
33802;0.4;1.0;0.4
33803;0.96;1.0;0.96
33804;0.95;1.0;0.95
33805;0.94;1.0;0.94
33806;0.33;1.0;0.33
33807;0.96;1.0;0.96
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;1.0;1.0;1.0
33837;1.0;1.0;1.0
33788;0.95;1.0;0.95
33789;0.43;1.0;0.43
33790;0.2;1.0;0.2
33791;0.96;1.0;0.96
33792;0.98;1.0;0.98
33793;0.94;1.0;0.94
33794;0.96;1.0;0.96
33795;0.95;1.0;0.95
33796;0.97;1.0;0.97
33797;0.93;1.0;0.93
33798;0.94;1.0;0.94
33799;1.0;1.0;1.0
33800;0.96;1.0;0.96
33801;0.96;1.0;0.96
33802;0.4;1.0;0.4
33803;0.96;1.0;0.96
33804;0.96;1.0;0.96
33805;0.95;1.0;0.95
33806;0.33;1.0;0.33
33807;0.97;1.0;0.97
33808;1.0;1.0;1.0
33809;1.0;1.0;1.0
33810;1.0;1.0;1.0
33811;1.0;1.0;1.0
33812;1.0;1.0;1.0
33813;1.0;1.0;1.0
33814;1.0;1.0;1.0
33815;1.0;1.0;1.0
33816;1.0;1.0;1.0
33817;1.0;1.0;1.0
33818;1.0;1.0;1.0
33819;1.0;1.0;1.0
33820;1.0;1.0;1.0
33821;1.0;1.0;1.0
33822;1.0;1.0;1.0
33823;1.0;1.0;1.0
33824;1.0;1.0;1.0
33825;1.0;1.0;1.0
33826;1.0;1.0;1.0
33827;1.0;1.0;1.0
33828;1.0;1.0;1.0
33829;1.0;1.0;1.0
33830;1.0;1.0;1.0
33831;1.0;1.0;1.0
33832;1.0;1.0;1.0
33833;1.0;1.0;1.0
33834;1.0;1.0;1.0
33835;0.99;0.99;1.0
33836;1.0;1.0;1.0
33837;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.57;1.0;0.57
33843;0.5;1.0;0.5
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.67;1.0;0.67
33849;0.67;1.0;0.67
33850;0.56;1.0;0.56
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.57;1.0;0.57
33854;0.6;1.0;0.6
33855;0.5;1.0;0.5
33856;0.62;1.0;0.62
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.73;1.0;0.73
33843;0.89;1.0;0.89
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.78;1.0;0.78
33849;0.83;1.0;0.83
33850;0.67;1.0;0.67
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.73;1.0;0.73
33854;0.83;1.0;0.83
33855;0.8;1.0;0.8
33856;0.75;1.0;0.75
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.82;1.0;0.82
33843;0.92;1.0;0.92
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.83;1.0;0.83
33849;0.9;1.0;0.9
33850;0.8;1.0;0.8
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.81;1.0;0.81
33854;0.87;1.0;0.87
33855;0.89;1.0;0.89
33856;0.81;1.0;0.81
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.86;1.0;0.86
33843;0.94;1.0;0.94
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.87;1.0;0.87
33849;0.91;1.0;0.91
33850;0.83;1.0;0.83
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.85;1.0;0.85
33854;0.91;1.0;0.91
33855;0.92;1.0;0.92
33856;0.85;1.0;0.85
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.89;1.0;0.89
33843;0.95;1.0;0.95
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.9;1.0;0.9
33849;0.92;1.0;0.92
33850;0.87;1.0;0.87
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.87;1.0;0.87
33854;0.94;1.0;0.94
33855;0.93;1.0;0.93
33856;0.87;1.0;0.87
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.91;1.0;0.91
33843;0.96;1.0;0.96
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.93;1.0;0.93
33849;0.93;1.0;0.93
33850;0.88;1.0;0.88
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.89;1.0;0.89
33854;0.95;1.0;0.95
33855;0.94;1.0;0.94
33856;0.88;1.0;0.88
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.92;1.0;0.92
33843;0.97;1.0;0.97
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.94;1.0;0.94
33849;0.94;1.0;0.94
33850;0.89;1.0;0.89
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.91;1.0;0.91
33854;0.95;1.0;0.95
33855;0.95;1.0;0.95
33856;0.9;1.0;0.9
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.94;1.0;0.94
33843;0.97;1.0;0.97
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
33848;0.95;1.0;0.95
33849;0.95;1.0;0.95
33850;0.9;1.0;0.9
33851;0.4;1.0;0.4
33852;1.0;1.0;1.0
33853;0.92;1.0;0.92
33854;0.96;1.0;0.96
33855;0.95;1.0;0.95
33856;0.91;1.0;0.91
33857;0.33;1.0;0.33
33858;1.0;1.0;1.0
33859;1.0;1.0;1.0
33860;1.0;1.0;1.0
33861;1.0;1.0;1.0
33862;1.0;1.0;1.0
33863;1.0;1.0;1.0
33864;1.0;1.0;1.0
33865;1.0;1.0;1.0
33866;1.0;1.0;1.0
33867;1.0;1.0;1.0
33868;1.0;1.0;1.0
33869;1.0;1.0;1.0
33870;1.0;1.0;1.0
33871;1.0;1.0;1.0
33872;1.0;1.0;1.0
33873;1.0;1.0;1.0
33874;1.0;1.0;1.0
33875;1.0;1.0;1.0
33876;1.0;1.0;1.0
33877;1.0;1.0;1.0
33878;1.0;1.0;1.0
33879;1.0;1.0;1.0
33880;1.0;1.0;1.0
33881;1.0;1.0;1.0
33882;1.0;1.0;1.0
33883;1.0;1.0;1.0
33884;1.0;1.0;1.0
33885;1.0;1.0;1.0
33886;1.0;1.0;1.0
33887;1.0;1.0;1.0
33838;0.33;1.0;0.33
33839;0.33;1.0;0.33
33840;0.29;1.0;0.29
33841;0.4;1.0;0.4
33842;0.94;1.0;0.94
33843;0.98;1.0;0.98
33844;0.33;1.0;0.33
33845;0.0;1.0;0.0
33846;0.4;1.0;0.4
33847;0.17;1.0;0.17
